The 'absorption cross section' of Ozone at the relevant wavelength has been updated
by the BIPM (the international bureau of weights and measures) and reflected within
the updated CEN reference method EN14625:2024. This results in an increase of ~1.24%
and will dramatically improve measurement uncertainty - this change has been applied
to all data from 1 January 2025.
Please refer to the UK-AIR data page ( https://uk-air.defra.gov.uk/data/ ) for further details:

Hourly measurement data supplied by UK-air on 18/08/2025
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Birmingham A4540 Roadside",,"Birmingham Acocks Green",
Latitude,,52.476145,,52.437165,,
Longitude,,-1.874978,,-1.829999,,
Site Type,,Urban Traffic,,Urban Background,,
Zone,,West Midlands,,West Midlands,,
Agglomeration,,West Midlands Urban Area,,West Midlands Urban Area,,
Local Authority,,"Birmingham",,"Birmingham",,
Date,Time,"Ozone",Status,"Ozone",Status
2018-07-19,22:00:00,51.85807,V ugm-3,71.27645,V ugm-3
2018-07-19,23:00:00,47.62064,V ugm-3,66.47899,V ugm-3
2018-07-19,24:00:00,43.88767,V ugm-3,51.61216,V ugm-3
2018-07-20,01:00:00,42.06329,V ugm-3,48.33008,V ugm-3
2018-07-20,02:00:00,47.10282,V ugm-3,63.59591,V ugm-3
2018-07-20,03:00:00,36.5366,V ugm-3,57.14135,V ugm-3
2018-07-20,04:00:00,16.32808,V ugm-3,21.31589,V ugm-3
2018-07-20,05:00:00,15.37057,V ugm-3,10.97452,V ugm-3
2018-07-20,06:00:00,10.93578,V ugm-3,9.86651,V ugm-3
2018-07-20,07:00:00,14.21148,V ugm-3,35.19232,V ugm-3
2018-07-20,08:00:00,23.78659,V ugm-3,44.84778,V ugm-3
2018-07-20,09:00:00,31.1947,V ugm-3,64.47528,V ugm-3
2018-07-20,10:00:00,36.99016,V ugm-3,59.41012,V ugm-3
2018-07-20,11:00:00,48.07713,V ugm-3,69.17111,V ugm-3
2018-07-20,12:00:00,61.07912,V ugm-3,95.39387,V ugm-3
2018-07-20,13:00:00,64.20363,V ugm-3,102.67504,V ugm-3
2018-07-20,14:00:00,65.66509,V ugm-3,110.43107,V ugm-3
2018-07-20,15:00:00,57.95461,V ugm-3,101.98913,V ugm-3
2018-07-20,16:00:00,51.90717,V ugm-3,72.54788,V ugm-3
2018-07-20,17:00:00,43.79353,V ugm-3,64.05319,V ugm-3
2018-07-20,18:00:00,38.50202,V ugm-3,56.03335,V ugm-3
2018-07-20,19:00:00,42.63443,V ugm-3,60.57089,V ugm-3
2018-07-20,20:00:00,48.12752,V ugm-3,57.7745,V ugm-3
2018-07-20,21:00:00,51.45361,V ugm-3,55.55849,V ugm-3
2018-07-20,22:00:00,48.12752,V ugm-3,61.73165,V ugm-3
2018-07-20,23:00:00,43.08799,V ugm-3,53.07867,V ugm-3
2018-07-20,24:00:00,30.64035,V ugm-3,46.37788,V ugm-3
2018-07-21,01:00:00,32.75783,V ugm-3,50.62232,V ugm-3
2018-07-21,02:00:00,7.45107,V ugm-3,33.47832,V ugm-3
2018-07-21,03:00:00,4.73243,V ugm-3,17.74246,V ugm-3
2018-07-21,04:00:00,0.85587,V ugm-3,16.73916,V ugm-3
2018-07-21,05:00:00,1.20828,V ugm-3,13.78209,V ugm-3
2018-07-21,06:00:00,6.09175,V ugm-3,11.61708,V ugm-3
2018-07-21,07:00:00,27.43804,V ugm-3,15.20782,V ugm-3
2018-07-21,08:00:00,34.33531,V ugm-3,32.73905,V ugm-3
2018-07-21,09:00:00,43.29673,V ugm-3,57.61018,V ugm-3
2018-07-21,10:00:00,51.90573,V ugm-3,76.88397,V ugm-3
2018-07-21,11:00:00,60.11197,V ugm-3,92.93667,V ugm-3
2018-07-21,12:00:00,71.4396,V ugm-3,103.12802,V ugm-3
2018-07-21,13:00:00,63.08233,V ugm-3,99.37887,V ugm-3
2018-07-21,14:00:00,60.16231,V ugm-3,91.82777,V ugm-3
2018-07-21,15:00:00,51.55331,V ugm-3,87.12813,V ugm-3
2018-07-21,16:00:00,47.22364,V ugm-3,75.77507,V ugm-3
2018-07-21,17:00:00,43.14569,V ugm-3,73.34604,V ugm-3
2018-07-21,18:00:00,40.88017,V ugm-3,58.77188,V ugm-3
2018-07-21,19:00:00,39.87327,V ugm-3,58.45505,V ugm-3
2018-07-21,20:00:00,34.03324,V ugm-3,55.02273,V ugm-3
2018-07-21,21:00:00,26.48149,V ugm-3,43.03602,V ugm-3
2018-07-21,22:00:00,18.27525,V ugm-3,31.89418,V ugm-3
2018-07-21,23:00:00,16.16076,V ugm-3,23.07575,V ugm-3
2018-07-21,24:00:00,19.13111,V ugm-3,25.29356,V ugm-3
2018-07-22,01:00:00,23.13559,V ugm-3,27.5513,V ugm-3
2018-07-22,02:00:00,24.40972,V ugm-3,31.70865,V ugm-3
2018-07-22,03:00:00,28.16506,V ugm-3,30.6517,V ugm-3
2018-07-22,04:00:00,31.43422,V ugm-3,41.37979,V ugm-3
2018-07-22,05:00:00,28.86919,V ugm-3,40.21714,V ugm-3
2018-07-22,06:00:00,24.14148,V ugm-3,36.09502,V ugm-3
2018-07-22,07:00:00,31.6354,V ugm-3,36.20071,V ugm-3
2018-07-22,08:00:00,32.23894,V ugm-3,38.79025,V ugm-3
2018-07-22,09:00:00,36.16193,V ugm-3,43.28231,V ugm-3
2018-07-22,10:00:00,37.87195,V ugm-3,48.40855,V ugm-3
2018-07-22,11:00:00,41.69435,V ugm-3,55.06736,V ugm-3
2018-07-22,12:00:00,40.68845,V ugm-3,61.93757,V ugm-3
2018-07-22,13:00:00,41.69435,V ugm-3,60.51068,V ugm-3
2018-07-22,14:00:00,47.62913,V ugm-3,67.64513,V ugm-3
2018-07-22,15:00:00,53.26214,V ugm-3,76.04792,V ugm-3
2018-07-22,16:00:00,57.08454,V ugm-3,79.32448,V ugm-3
2018-07-22,17:00:00,58.4928,V ugm-3,81.3327,V ugm-3
2018-07-22,18:00:00,54.46922,V ugm-3,81.12131,V ugm-3
2018-07-22,19:00:00,48.23267,V ugm-3,75.73083,V ugm-3
2018-07-22,20:00:00,53.6142,V ugm-3,67.1695,V ugm-3
2018-07-22,21:00:00,42.75054,V ugm-3,62.20181,V ugm-3
2018-07-22,22:00:00,35.15603,V ugm-3,56.70564,V ugm-3
2018-07-22,23:00:00,36.51399,V ugm-3,50.78669,V ugm-3
2018-07-22,24:00:00,28.51712,V ugm-3,46.66457,V ugm-3
2018-07-23,01:00:00,18.95891,V ugm-3,42.10091,V ugm-3
2018-07-23,02:00:00,11.05378,V ugm-3,26.44529,V ugm-3
2018-07-23,03:00:00,8.03912,V ugm-3,13.27554,V ugm-3
2018-07-23,04:00:00,6.3308,V ugm-3,11.05413,V ugm-3
2018-07-23,05:00:00,3.1654,V ugm-3,9.99632,V ugm-3
2018-07-23,06:00:00,No data,V ugm-3,-0.37023,V ugm-3
2018-07-23,07:00:00,No data,V ugm-3,10.63101,V ugm-3
2018-07-23,08:00:00,18.54021,V ugm-3,35.70114,V ugm-3
2018-07-23,09:00:00,28.1369,V ugm-3,48.44778,V ugm-3
2018-07-23,10:00:00,33.86477,V ugm-3,61.30019,V ugm-3
2018-07-23,11:00:00,37.2814,V ugm-3,68.65198,V ugm-3
2018-07-23,12:00:00,45.77271,V ugm-3,81.23994,V ugm-3
2018-07-23,13:00:00,41.50193,V ugm-3,77.48471,V ugm-3
2018-07-23,14:00:00,42.75804,V ugm-3,86.89923,V ugm-3
2018-07-23,15:00:00,44.86831,V ugm-3,91.44782,V ugm-3
2018-07-23,16:00:00,47.2298,V ugm-3,84.30759,V ugm-3
2018-07-23,17:00:00,54.21378,V ugm-3,81.4515,V ugm-3
2018-07-23,18:00:00,47.48102,V ugm-3,72.19565,V ugm-3
2018-07-23,19:00:00,38.48726,V ugm-3,59.87214,V ugm-3
2018-07-23,20:00:00,34.51795,V ugm-3,49.13535,V ugm-3
2018-07-23,21:00:00,29.9457,V ugm-3,42.41825,V ugm-3
2018-07-23,22:00:00,26.52908,V ugm-3,37.44653,V ugm-3
2018-07-23,23:00:00,28.1369,V ugm-3,36.75896,V ugm-3
2018-07-23,24:00:00,25.92615,V ugm-3,35.3838,V ugm-3
2018-07-24,01:00:00,27.30564,V ugm-3,37.12397,V ugm-3
2018-07-24,02:00:00,38.48221,V ugm-3,38.21793,V ugm-3
2018-07-24,03:00:00,39.10127,V ugm-3,46.58141,V ugm-3
2018-07-24,04:00:00,40.70749,V ugm-3,54.25675,V ugm-3
2018-07-24,05:00:00,33.57991,V ugm-3,54.99782,V ugm-3
2018-07-24,06:00:00,29.11263,V ugm-3,53.46275,V ugm-3
2018-07-24,07:00:00,29.11263,V ugm-3,51.02781,V ugm-3
2018-07-24,08:00:00,32.17447,V ugm-3,51.82181,V ugm-3
2018-07-24,09:00:00,33.47952,V ugm-3,54.78609,V ugm-3
2018-07-24,10:00:00,32.72661,V ugm-3,56.90342,V ugm-3
2018-07-24,11:00:00,32.827,V ugm-3,56.42702,V ugm-3
2018-07-24,12:00:00,29.61457,V ugm-3,55.42129,V ugm-3
2018-07-24,13:00:00,31.47176,V ugm-3,59.55009,V ugm-3
2018-07-24,14:00:00,39.05108,V ugm-3,70.24264,V ugm-3
2018-07-24,15:00:00,38.95069,V ugm-3,76.64759,V ugm-3
2018-07-24,16:00:00,32.62622,V ugm-3,50.92195,V ugm-3
2018-07-24,17:00:00,36.44098,V ugm-3,46.47554,V ugm-3
2018-07-24,18:00:00,37.09351,V ugm-3,47.32247,V ugm-3
2018-07-24,19:00:00,34.5838,V ugm-3,48.16941,V ugm-3
2018-07-24,20:00:00,34.43321,V ugm-3,48.80461,V ugm-3
2018-07-24,21:00:00,31.52195,V ugm-3,46.21087,V ugm-3
2018-07-24,22:00:00,19.22437,V ugm-3,33.34805,V ugm-3
2018-07-24,23:00:00,20.88078,V ugm-3,35.20072,V ugm-3
2018-07-24,24:00:00,27.00447,V ugm-3,37.52979,V ugm-3
2018-07-25,01:00:00,28.68231,V ugm-3,30.44368,V ugm-3
2018-07-25,02:00:00,24.73766,V ugm-3,31.78575,V ugm-3
2018-07-25,03:00:00,12.58612,V ugm-3,22.303,V ugm-3
2018-07-25,04:00:00,12.73655,V ugm-3,14.09168,V ugm-3
2018-07-25,05:00:00,10.17921,V ugm-3,9.32382,V ugm-3
2018-07-25,06:00:00,8.72504,V ugm-3,23.52145,V ugm-3
2018-07-25,07:00:00,14.94288,V ugm-3,36.18278,V ugm-3
2018-07-25,08:00:00,35.15088,V ugm-3,55.94292,V ugm-3
2018-07-25,09:00:00,35.50189,V ugm-3,56.26077,V ugm-3
2018-07-25,10:00:00,33.04484,V ugm-3,53.9828,V ugm-3
2018-07-25,11:00:00,37.75836,V ugm-3,55.04232,V ugm-3
2018-07-25,12:00:00,41.16815,V ugm-3,56.52565,V ugm-3
2018-07-25,13:00:00,42.67247,V ugm-3,73.00127,V ugm-3
2018-07-25,14:00:00,57.91621,V ugm-3,90.05962,V ugm-3
2018-07-25,15:00:00,62.67988,V ugm-3,100.49594,V ugm-3
2018-07-25,16:00:00,71.35478,V ugm-3,106.95904,V ugm-3
2018-07-25,17:00:00,75.41644,V ugm-3,106.05844,V ugm-3
2018-07-25,18:00:00,72.35766,V ugm-3,108.44238,V ugm-3
2018-07-25,19:00:00,69.49945,V ugm-3,105.95249,V ugm-3
2018-07-25,20:00:00,53.20268,V ugm-3,100.86677,V ugm-3
2018-07-25,21:00:00,50.49491,V ugm-3,73.05424,V ugm-3
2018-07-25,22:00:00,44.17678,V ugm-3,41.4804,V ugm-3
2018-07-25,23:00:00,38.20966,V ugm-3,30.51432,V ugm-3
2018-07-25,24:00:00,30.23678,V ugm-3,48.52624,V ugm-3
2018-07-26,01:00:00,42.67977,V ugm-3,49.06032,V ugm-3
2018-07-26,02:00:00,40.80961,V ugm-3,56.88947,V ugm-3
2018-07-26,03:00:00,36.66853,V ugm-3,50.10303,V ugm-3
2018-07-26,04:00:00,27.40121,V ugm-3,41.88507,V ugm-3
2018-07-26,05:00:00,27.5014,V ugm-3,31.54635,V ugm-3
2018-07-26,06:00:00,20.28792,V ugm-3,24.81293,V ugm-3
2018-07-26,07:00:00,19.68679,V ugm-3,32.92485,V ugm-3
2018-07-26,08:00:00,20.68867,V ugm-3,43.3696,V ugm-3
2018-07-26,09:00:00,21.79073,V ugm-3,50.42114,V ugm-3
2018-07-26,10:00:00,36.1175,V ugm-3,70.8865,V ugm-3
2018-07-26,11:00:00,57.90823,V ugm-3,96.33566,V ugm-3
2018-07-26,12:00:00,74.6395,V ugm-3,126.39748,V ugm-3
2018-07-26,13:00:00,90.41899,V ugm-3,136.89525,V ugm-3
2018-07-26,14:00:00,102.44146,V ugm-3,147.65813,V ugm-3
2018-07-26,15:00:00,91.62124,V ugm-3,144.68906,V ugm-3
2018-07-26,16:00:00,89.66759,V ugm-3,136.57714,V ugm-3
2018-07-26,17:00:00,81.55242,V ugm-3,125.86728,V ugm-3
2018-07-26,18:00:00,77.24437,V ugm-3,112.87761,V ugm-3
2018-07-26,19:00:00,70.38154,V ugm-3,109.2193,V ugm-3
2018-07-26,20:00:00,71.78417,V ugm-3,105.29588,V ugm-3
2018-07-26,21:00:00,56.6058,V ugm-3,92.67734,V ugm-3
2018-07-26,22:00:00,34.5646,V ugm-3,81.7024,V ugm-3
2018-07-26,23:00:00,36.41807,V ugm-3,79.47559,V ugm-3
2018-07-26,24:00:00,42.88014,V ugm-3,80.48296,V ugm-3
2018-07-27,01:00:00,41.50261,V ugm-3,77.75338,V ugm-3
2018-07-27,02:00:00,43.23745,V ugm-3,71.10295,V ugm-3
2018-07-27,03:00:00,35.58082,V ugm-3,65.63758,V ugm-3
2018-07-27,04:00:00,25.57215,V ugm-3,62.02937,V ugm-3
2018-07-27,05:00:00,17.36504,V ugm-3,53.59252,V ugm-3
2018-07-27,06:00:00,10.70928,V ugm-3,47.2251,V ugm-3
2018-07-27,07:00:00,17.91552,V ugm-3,47.80878,V ugm-3
2018-07-27,08:00:00,30.97683,V ugm-3,67.22943,V ugm-3
2018-07-27,09:00:00,33.37891,V ugm-3,71.58051,V ugm-3
2018-07-27,10:00:00,38.98376,V ugm-3,71.26214,V ugm-3
2018-07-27,11:00:00,47.44109,V ugm-3,76.24996,V ugm-3
