Hourly measurement data supplied by UK-air on 14/08/2025
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Glasgow High Street",,"Glasgow Townhead",
Latitude,,55.860936,,55.865782,,
Longitude,,-4.238214,,-4.243631,,
Site Type,,Urban Traffic,,Urban Background,,
Zone,,Central Scotland,,Central Scotland,,
Agglomeration,,Glasgow Urban Area,,Glasgow Urban Area,,
Local Authority,,"Glasgow",,"Glasgow",,
Date,Time,"PM2.5 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status
2018-09-14,24:00:00,6.2,V ugm-3 (TEOM FDMS),3.1,V ugm-3 (TEOM FDMS)
2018-09-15,01:00:00,3.3,V ugm-3 (TEOM FDMS),1.3,V ugm-3 (TEOM FDMS)
2018-09-15,02:00:00,0,V ugm-3 (TEOM FDMS),2.9,V ugm-3 (TEOM FDMS)
2018-09-15,03:00:00,4.1,V ugm-3 (TEOM FDMS),2.4,V ugm-3 (TEOM FDMS)
2018-09-15,04:00:00,1.8,V ugm-3 (TEOM FDMS),1.9,V ugm-3 (TEOM FDMS)
2018-09-15,05:00:00,1.5,V ugm-3 (TEOM FDMS),1.6,V ugm-3 (TEOM FDMS)
2018-09-15,06:00:00,4.1,V ugm-3 (TEOM FDMS),2.7,V ugm-3 (TEOM FDMS)
2018-09-15,07:00:00,4.5,V ugm-3 (TEOM FDMS),3.1,V ugm-3 (TEOM FDMS)
2018-09-15,08:00:00,9.6,V ugm-3 (TEOM FDMS),4.4,V ugm-3 (TEOM FDMS)
2018-09-15,09:00:00,10.1,V ugm-3 (TEOM FDMS),5.3,V ugm-3 (TEOM FDMS)
2018-09-15,10:00:00,7.5,V ugm-3 (TEOM FDMS),3.8,V ugm-3 (TEOM FDMS)
2018-09-15,11:00:00,7.9,V ugm-3 (TEOM FDMS),4.1,V ugm-3 (TEOM FDMS)
2018-09-15,12:00:00,11.2,V ugm-3 (TEOM FDMS),1.4,V ugm-3 (TEOM FDMS)
2018-09-15,13:00:00,4.4,V ugm-3 (TEOM FDMS),3.3,V ugm-3 (TEOM FDMS)
2018-09-15,14:00:00,1.3,V ugm-3 (TEOM FDMS),4.2,V ugm-3 (TEOM FDMS)
2018-09-15,15:00:00,10.1,V ugm-3 (TEOM FDMS),6.5,V ugm-3 (TEOM FDMS)
2018-09-15,16:00:00,5.6,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS)
2018-09-15,17:00:00,10.9,V ugm-3 (TEOM FDMS),6.5,V ugm-3 (TEOM FDMS)
2018-09-15,18:00:00,9.2,V ugm-3 (TEOM FDMS),6.4,V ugm-3 (TEOM FDMS)
2018-09-15,19:00:00,3.1,V ugm-3 (TEOM FDMS),4.8,V ugm-3 (TEOM FDMS)
2018-09-15,20:00:00,5.5,V ugm-3 (TEOM FDMS),4.1,V ugm-3 (TEOM FDMS)
2018-09-15,21:00:00,8.1,V ugm-3 (TEOM FDMS),3.4,V ugm-3 (TEOM FDMS)
2018-09-15,22:00:00,6.6,V ugm-3 (TEOM FDMS),4.7,V ugm-3 (TEOM FDMS)
2018-09-15,23:00:00,4.3,V ugm-3 (TEOM FDMS),2.4,V ugm-3 (TEOM FDMS)
2018-09-15,24:00:00,2.9,V ugm-3 (TEOM FDMS),3.2,V ugm-3 (TEOM FDMS)
2018-09-16,01:00:00,-0.9,V ugm-3 (TEOM FDMS),4.3,V ugm-3 (TEOM FDMS)
2018-09-16,02:00:00,3.1,V ugm-3 (TEOM FDMS),2.7,V ugm-3 (TEOM FDMS)
2018-09-16,03:00:00,-0.1,V ugm-3 (TEOM FDMS),1.6,V ugm-3 (TEOM FDMS)
2018-09-16,04:00:00,1.6,V ugm-3 (TEOM FDMS),3.7,V ugm-3 (TEOM FDMS)
2018-09-16,05:00:00,6.7,V ugm-3 (TEOM FDMS),-0.7,V ugm-3 (TEOM FDMS)
2018-09-16,06:00:00,0.8,V ugm-3 (TEOM FDMS),2.6,V ugm-3 (TEOM FDMS)
2018-09-16,07:00:00,5.5,V ugm-3 (TEOM FDMS),3.5,V ugm-3 (TEOM FDMS)
2018-09-16,08:00:00,2.5,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2018-09-16,09:00:00,8.7,V ugm-3 (TEOM FDMS),0.6,V ugm-3 (TEOM FDMS)
2018-09-16,10:00:00,6.1,V ugm-3 (TEOM FDMS),4.6,V ugm-3 (TEOM FDMS)
2018-09-16,11:00:00,1.6,V ugm-3 (TEOM FDMS),4.8,V ugm-3 (TEOM FDMS)
2018-09-16,12:00:00,3.2,V ugm-3 (TEOM FDMS),2.6,V ugm-3 (TEOM FDMS)
2018-09-16,13:00:00,3.4,V ugm-3 (TEOM FDMS),4.7,V ugm-3 (TEOM FDMS)
2018-09-16,14:00:00,6,V ugm-3 (TEOM FDMS),3.4,V ugm-3 (TEOM FDMS)
2018-09-16,15:00:00,5.8,V ugm-3 (TEOM FDMS),3.3,V ugm-3 (TEOM FDMS)
2018-09-16,16:00:00,8.6,V ugm-3 (TEOM FDMS),6.2,V ugm-3 (TEOM FDMS)
2018-09-16,17:00:00,6.7,V ugm-3 (TEOM FDMS),6.3,V ugm-3 (TEOM FDMS)
2018-09-16,18:00:00,9.1,V ugm-3 (TEOM FDMS),5.1,V ugm-3 (TEOM FDMS)
2018-09-16,19:00:00,10.4,V ugm-3 (TEOM FDMS),6.2,V ugm-3 (TEOM FDMS)
2018-09-16,20:00:00,6.6,V ugm-3 (TEOM FDMS),7.6,V ugm-3 (TEOM FDMS)
2018-09-16,21:00:00,5.6,V ugm-3 (TEOM FDMS),6.3,V ugm-3 (TEOM FDMS)
2018-09-16,22:00:00,6,V ugm-3 (TEOM FDMS),5.4,V ugm-3 (TEOM FDMS)
2018-09-16,23:00:00,0.6,V ugm-3 (TEOM FDMS),4.7,V ugm-3 (TEOM FDMS)
2018-09-16,24:00:00,7.2,V ugm-3 (TEOM FDMS),5.3,V ugm-3 (TEOM FDMS)
2018-09-17,01:00:00,3,V ugm-3 (TEOM FDMS),4.1,V ugm-3 (TEOM FDMS)
2018-09-17,02:00:00,6.3,V ugm-3 (TEOM FDMS),2.9,V ugm-3 (TEOM FDMS)
2018-09-17,03:00:00,2.6,V ugm-3 (TEOM FDMS),5.3,V ugm-3 (TEOM FDMS)
2018-09-17,04:00:00,3.4,V ugm-3 (TEOM FDMS),5.7,V ugm-3 (TEOM FDMS)
2018-09-17,05:00:00,2.5,V ugm-3 (TEOM FDMS),3.9,V ugm-3 (TEOM FDMS)
2018-09-17,06:00:00,6.9,V ugm-3 (TEOM FDMS),2.3,V ugm-3 (TEOM FDMS)
2018-09-17,07:00:00,4,V ugm-3 (TEOM FDMS),4.3,V ugm-3 (TEOM FDMS)
2018-09-17,08:00:00,7.3,V ugm-3 (TEOM FDMS),2.5,V ugm-3 (TEOM FDMS)
2018-09-17,09:00:00,9.6,V ugm-3 (TEOM FDMS),4.7,V ugm-3 (TEOM FDMS)
2018-09-17,10:00:00,7.5,V ugm-3 (TEOM FDMS),4.3,V ugm-3 (TEOM FDMS)
2018-09-17,11:00:00,3.2,V ugm-3 (TEOM FDMS),5.2,V ugm-3 (TEOM FDMS)
2018-09-17,12:00:00,6.8,V ugm-3 (TEOM FDMS),3.7,V ugm-3 (TEOM FDMS)
2018-09-17,13:00:00,5.4,V ugm-3 (TEOM FDMS),4.9,V ugm-3 (TEOM FDMS)
2018-09-17,14:00:00,7.4,V ugm-3 (TEOM FDMS),4.7,V ugm-3 (TEOM FDMS)
2018-09-17,15:00:00,9.4,V ugm-3 (TEOM FDMS),3.5,V ugm-3 (TEOM FDMS)
2018-09-17,16:00:00,3.3,V ugm-3 (TEOM FDMS),2.5,V ugm-3 (TEOM FDMS)
2018-09-17,17:00:00,7,V ugm-3 (TEOM FDMS),3.2,V ugm-3 (TEOM FDMS)
2018-09-17,18:00:00,7.5,V ugm-3 (TEOM FDMS),6.5,V ugm-3 (TEOM FDMS)
2018-09-17,19:00:00,5.2,V ugm-3 (TEOM FDMS),5.6,V ugm-3 (TEOM FDMS)
2018-09-17,20:00:00,6.8,V ugm-3 (TEOM FDMS),6.5,V ugm-3 (TEOM FDMS)
2018-09-17,21:00:00,5.3,V ugm-3 (TEOM FDMS),4.3,V ugm-3 (TEOM FDMS)
2018-09-17,22:00:00,5.5,V ugm-3 (TEOM FDMS),6.1,V ugm-3 (TEOM FDMS)
2018-09-17,23:00:00,6.2,V ugm-3 (TEOM FDMS),6.7,V ugm-3 (TEOM FDMS)
2018-09-17,24:00:00,6.5,V ugm-3 (TEOM FDMS),6.6,V ugm-3 (TEOM FDMS)
2018-09-18,01:00:00,6,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2018-09-18,02:00:00,3.7,V ugm-3 (TEOM FDMS),7.8,V ugm-3 (TEOM FDMS)
2018-09-18,03:00:00,4.3,V ugm-3 (TEOM FDMS),5.3,V ugm-3 (TEOM FDMS)
2018-09-18,04:00:00,2.7,V ugm-3 (TEOM FDMS),5.1,V ugm-3 (TEOM FDMS)
2018-09-18,05:00:00,4.8,V ugm-3 (TEOM FDMS),3.2,V ugm-3 (TEOM FDMS)
2018-09-18,06:00:00,9.6,V ugm-3 (TEOM FDMS),6.3,V ugm-3 (TEOM FDMS)
2018-09-18,07:00:00,7.2,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2018-09-18,08:00:00,10.4,V ugm-3 (TEOM FDMS),6.8,V ugm-3 (TEOM FDMS)
2018-09-18,09:00:00,5.7,V ugm-3 (TEOM FDMS),7.7,V ugm-3 (TEOM FDMS)
2018-09-18,10:00:00,9.8,V ugm-3 (TEOM FDMS),4.2,V ugm-3 (TEOM FDMS)
2018-09-18,11:00:00,8.5,V ugm-3 (TEOM FDMS),5.8,V ugm-3 (TEOM FDMS)
2018-09-18,12:00:00,8.2,V ugm-3 (TEOM FDMS),0.9,V ugm-3 (TEOM FDMS)
2018-09-18,13:00:00,7.2,V ugm-3 (TEOM FDMS),3.4,V ugm-3 (TEOM FDMS)
2018-09-18,14:00:00,4.3,V ugm-3 (TEOM FDMS),2.6,V ugm-3 (TEOM FDMS)
2018-09-18,15:00:00,3.8,V ugm-3 (TEOM FDMS),6.6,V ugm-3 (TEOM FDMS)
2018-09-18,16:00:00,2,V ugm-3 (TEOM FDMS),0.8,V ugm-3 (TEOM FDMS)
2018-09-18,17:00:00,6.8,V ugm-3 (TEOM FDMS),3.1,V ugm-3 (TEOM FDMS)
2018-09-18,18:00:00,6.8,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2018-09-18,19:00:00,5.3,V ugm-3 (TEOM FDMS),4.4,V ugm-3 (TEOM FDMS)
2018-09-18,20:00:00,2,V ugm-3 (TEOM FDMS),4.8,V ugm-3 (TEOM FDMS)
2018-09-18,21:00:00,1.4,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2018-09-18,22:00:00,4,V ugm-3 (TEOM FDMS),2.3,V ugm-3 (TEOM FDMS)
2018-09-18,23:00:00,0.6,V ugm-3 (TEOM FDMS),9.4,V ugm-3 (TEOM FDMS)
2018-09-18,24:00:00,3.9,V ugm-3 (TEOM FDMS),3.6,V ugm-3 (TEOM FDMS)
2018-09-19,01:00:00,5.9,V ugm-3 (TEOM FDMS),2.3,V ugm-3 (TEOM FDMS)
2018-09-19,02:00:00,7.5,V ugm-3 (TEOM FDMS),5.2,V ugm-3 (TEOM FDMS)
2018-09-19,03:00:00,7,V ugm-3 (TEOM FDMS),4.6,V ugm-3 (TEOM FDMS)
2018-09-19,04:00:00,5.1,V ugm-3 (TEOM FDMS),4.4,V ugm-3 (TEOM FDMS)
2018-09-19,05:00:00,6.9,V ugm-3 (TEOM FDMS),4.5,V ugm-3 (TEOM FDMS)
2018-09-19,06:00:00,12.5,V ugm-3 (TEOM FDMS),1.2,V ugm-3 (TEOM FDMS)
2018-09-19,07:00:00,4.6,V ugm-3 (TEOM FDMS),7.3,V ugm-3 (TEOM FDMS)
2018-09-19,08:00:00,3.7,V ugm-3 (TEOM FDMS),6.1,V ugm-3 (TEOM FDMS)
2018-09-19,09:00:00,2.1,V ugm-3 (TEOM FDMS),6.6,V ugm-3 (TEOM FDMS)
2018-09-19,10:00:00,4.5,V ugm-3 (TEOM FDMS),3.2,V ugm-3 (TEOM FDMS)
2018-09-19,11:00:00,9.7,V ugm-3 (TEOM FDMS),8.8,V ugm-3 (TEOM FDMS)
2018-09-19,12:00:00,12.7,V ugm-3 (TEOM FDMS),11.8,V ugm-3 (TEOM FDMS)
2018-09-19,13:00:00,2.4,V ugm-3 (TEOM FDMS),11.6,V ugm-3 (TEOM FDMS)
2018-09-19,14:00:00,6.6,V ugm-3 (TEOM FDMS),3.5,V ugm-3 (TEOM FDMS)
2018-09-19,15:00:00,5.9,V ugm-3 (TEOM FDMS),0.5,V ugm-3 (TEOM FDMS)
2018-09-19,16:00:00,5.5,V ugm-3 (TEOM FDMS),2.1,V ugm-3 (TEOM FDMS)
2018-09-19,17:00:00,4.6,V ugm-3 (TEOM FDMS),2.1,V ugm-3 (TEOM FDMS)
2018-09-19,18:00:00,7.4,V ugm-3 (TEOM FDMS),3.2,V ugm-3 (TEOM FDMS)
2018-09-19,19:00:00,9.9,V ugm-3 (TEOM FDMS),0.8,V ugm-3 (TEOM FDMS)
2018-09-19,20:00:00,5.5,V ugm-3 (TEOM FDMS),4.2,V ugm-3 (TEOM FDMS)
2018-09-19,21:00:00,5,V ugm-3 (TEOM FDMS),2.2,V ugm-3 (TEOM FDMS)
2018-09-19,22:00:00,3.4,V ugm-3 (TEOM FDMS),3.8,V ugm-3 (TEOM FDMS)
2018-09-19,23:00:00,5.6,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2018-09-19,24:00:00,3.3,V ugm-3 (TEOM FDMS),6.2,V ugm-3 (TEOM FDMS)
2018-09-20,01:00:00,3.7,V ugm-3 (TEOM FDMS),4.6,V ugm-3 (TEOM FDMS)
2018-09-20,02:00:00,4.9,V ugm-3 (TEOM FDMS),5.6,V ugm-3 (TEOM FDMS)
2018-09-20,03:00:00,7.4,V ugm-3 (TEOM FDMS),5.5,V ugm-3 (TEOM FDMS)
2018-09-20,04:00:00,3.5,V ugm-3 (TEOM FDMS),4.4,V ugm-3 (TEOM FDMS)
2018-09-20,05:00:00,6.1,V ugm-3 (TEOM FDMS),4.6,V ugm-3 (TEOM FDMS)
2018-09-20,06:00:00,7,V ugm-3 (TEOM FDMS),3.9,V ugm-3 (TEOM FDMS)
2018-09-20,07:00:00,8.4,V ugm-3 (TEOM FDMS),4.2,V ugm-3 (TEOM FDMS)
2018-09-20,08:00:00,5.8,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2018-09-20,09:00:00,5.1,V ugm-3 (TEOM FDMS),4.4,V ugm-3 (TEOM FDMS)
2018-09-20,10:00:00,4,V ugm-3 (TEOM FDMS),4.5,V ugm-3 (TEOM FDMS)
2018-09-20,11:00:00,9.9,V ugm-3 (TEOM FDMS),3.9,V ugm-3 (TEOM FDMS)
2018-09-20,12:00:00,13.5,V ugm-3 (TEOM FDMS),6.6,V ugm-3 (TEOM FDMS)
2018-09-20,13:00:00,5.7,V ugm-3 (TEOM FDMS),5.7,V ugm-3 (TEOM FDMS)
2018-09-20,14:00:00,5.6,V ugm-3 (TEOM FDMS),4.2,V ugm-3 (TEOM FDMS)
2018-09-20,15:00:00,7.1,V ugm-3 (TEOM FDMS),4.5,V ugm-3 (TEOM FDMS)
2018-09-20,16:00:00,5.1,V ugm-3 (TEOM FDMS),3.8,V ugm-3 (TEOM FDMS)
2018-09-20,17:00:00,5.3,V ugm-3 (TEOM FDMS),6.1,V ugm-3 (TEOM FDMS)
2018-09-20,18:00:00,1.6,V ugm-3 (TEOM FDMS),4.1,V ugm-3 (TEOM FDMS)
2018-09-20,19:00:00,6.3,V ugm-3 (TEOM FDMS),3.1,V ugm-3 (TEOM FDMS)
2018-09-20,20:00:00,8.3,V ugm-3 (TEOM FDMS),6.5,V ugm-3 (TEOM FDMS)
2018-09-20,21:00:00,4,V ugm-3 (TEOM FDMS),8.2,V ugm-3 (TEOM FDMS)
2018-09-20,22:00:00,0,V ugm-3 (TEOM FDMS),5.3,V ugm-3 (TEOM FDMS)
2018-09-20,23:00:00,4.5,V ugm-3 (TEOM FDMS),5.8,V ugm-3 (TEOM FDMS)
2018-09-20,24:00:00,7.3,V ugm-3 (TEOM FDMS),9.6,V ugm-3 (TEOM FDMS)
2018-09-21,01:00:00,9.9,V ugm-3 (TEOM FDMS),7.2,V ugm-3 (TEOM FDMS)
2018-09-21,02:00:00,4.7,V ugm-3 (TEOM FDMS),2.2,V ugm-3 (TEOM FDMS)
2018-09-21,03:00:00,4.1,V ugm-3 (TEOM FDMS),0.5,V ugm-3 (TEOM FDMS)
2018-09-21,04:00:00,4,V ugm-3 (TEOM FDMS),0.6,V ugm-3 (TEOM FDMS)
2018-09-21,05:00:00,1.2,V ugm-3 (TEOM FDMS),1.3,V ugm-3 (TEOM FDMS)
2018-09-21,06:00:00,3.2,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2018-09-21,07:00:00,0.7,V ugm-3 (TEOM FDMS),1.5,V ugm-3 (TEOM FDMS)
2018-09-21,08:00:00,3.4,V ugm-3 (TEOM FDMS),2.7,V ugm-3 (TEOM FDMS)
2018-09-21,09:00:00,1.8,V ugm-3 (TEOM FDMS),0.7,V ugm-3 (TEOM FDMS)
2018-09-21,10:00:00,5.5,V ugm-3 (TEOM FDMS),1.8,V ugm-3 (TEOM FDMS)
2018-09-21,11:00:00,7.2,V ugm-3 (TEOM FDMS),2.6,V ugm-3 (TEOM FDMS)
2018-09-21,12:00:00,3,V ugm-3 (TEOM FDMS),1.8,V ugm-3 (TEOM FDMS)
2018-09-21,13:00:00,6.1,V ugm-3 (TEOM FDMS),1.9,V ugm-3 (TEOM FDMS)
2018-09-21,14:00:00,5.5,V ugm-3 (TEOM FDMS),2.1,V ugm-3 (TEOM FDMS)
2018-09-21,15:00:00,4.5,V ugm-3 (TEOM FDMS),2.9,V ugm-3 (TEOM FDMS)
2018-09-21,16:00:00,1.6,V ugm-3 (TEOM FDMS),1.9,V ugm-3 (TEOM FDMS)
2018-09-21,17:00:00,8.1,V ugm-3 (TEOM FDMS),4.2,V ugm-3 (TEOM FDMS)
2018-09-21,18:00:00,4.8,V ugm-3 (TEOM FDMS),1.7,V ugm-3 (TEOM FDMS)
2018-09-21,19:00:00,7,V ugm-3 (TEOM FDMS),3.4,V ugm-3 (TEOM FDMS)
2018-09-21,20:00:00,7,V ugm-3 (TEOM FDMS),4.7,V ugm-3 (TEOM FDMS)
2018-09-21,21:00:00,3.1,V ugm-3 (TEOM FDMS),2.1,V ugm-3 (TEOM FDMS)
2018-09-21,22:00:00,7.3,V ugm-3 (TEOM FDMS),2.1,V ugm-3 (TEOM FDMS)
2018-09-21,23:00:00,2.6,V ugm-3 (TEOM FDMS),4.1,V ugm-3 (TEOM FDMS)
2018-09-21,24:00:00,2.5,V ugm-3 (TEOM FDMS),3.9,V ugm-3 (TEOM FDMS)
2018-09-22,01:00:00,1.4,V ugm-3 (TEOM FDMS),2.5,V ugm-3 (TEOM FDMS)
2018-09-22,02:00:00,4.9,V ugm-3 (TEOM FDMS),2.7,V ugm-3 (TEOM FDMS)
2018-09-22,03:00:00,1.7,V ugm-3 (TEOM FDMS),4.3,V ugm-3 (TEOM FDMS)
2018-09-22,04:00:00,3.9,V ugm-3 (TEOM FDMS),1.4,V ugm-3 (TEOM FDMS)
2018-09-22,05:00:00,7.7,V ugm-3 (TEOM FDMS),0.8,V ugm-3 (TEOM FDMS)
2018-09-22,06:00:00,2.5,V ugm-3 (TEOM FDMS),2.2,V ugm-3 (TEOM FDMS)
2018-09-22,07:00:00,5.7,V ugm-3 (TEOM FDMS),2.5,V ugm-3 (TEOM FDMS)
2018-09-22,08:00:00,3.2,V ugm-3 (TEOM FDMS),3.5,V ugm-3 (TEOM FDMS)
2018-09-22,09:00:00,3.9,V ugm-3 (TEOM FDMS),4.1,V ugm-3 (TEOM FDMS)
2018-09-22,10:00:00,7.5,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2018-09-22,11:00:00,4.6,V ugm-3 (TEOM FDMS),3.9,V ugm-3 (TEOM FDMS)
2018-09-22,12:00:00,5.3,V ugm-3 (TEOM FDMS),3.4,V ugm-3 (TEOM FDMS)
2018-09-22,13:00:00,5.6,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2018-09-22,14:00:00,4.8,V ugm-3 (TEOM FDMS),3.4,V ugm-3 (TEOM FDMS)
2018-09-22,15:00:00,5.3,V ugm-3 (TEOM FDMS),0.4,V ugm-3 (TEOM FDMS)
2018-09-22,16:00:00,3.8,V ugm-3 (TEOM FDMS),3.2,V ugm-3 (TEOM FDMS)
2018-09-22,17:00:00,7,V ugm-3 (TEOM FDMS),3.3,V ugm-3 (TEOM FDMS)
2018-09-22,18:00:00,5.2,V ugm-3 (TEOM FDMS),2.5,V ugm-3 (TEOM FDMS)
2018-09-22,19:00:00,5.2,V ugm-3 (TEOM FDMS),4.9,V ugm-3 (TEOM FDMS)
2018-09-22,20:00:00,8.3,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2018-09-22,21:00:00,7.4,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2018-09-22,22:00:00,7.3,V ugm-3 (TEOM FDMS),4.5,V ugm-3 (TEOM FDMS)
2018-09-22,23:00:00,6.7,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2018-09-22,24:00:00,7.4,V ugm-3 (TEOM FDMS),5.5,V ugm-3 (TEOM FDMS)
2018-09-23,01:00:00,5.2,V ugm-3 (TEOM FDMS),2.2,V ugm-3 (TEOM FDMS)
2018-09-23,02:00:00,4.1,V ugm-3 (TEOM FDMS),3.4,V ugm-3 (TEOM FDMS)
2018-09-23,03:00:00,6.7,V ugm-3 (TEOM FDMS),3.4,V ugm-3 (TEOM FDMS)
2018-09-23,04:00:00,6.4,V ugm-3 (TEOM FDMS),1.7,V ugm-3 (TEOM FDMS)
2018-09-23,05:00:00,3.8,V ugm-3 (TEOM FDMS),2.3,V ugm-3 (TEOM FDMS)
2018-09-23,06:00:00,5.8,V ugm-3 (TEOM FDMS),2.4,V ugm-3 (TEOM FDMS)
2018-09-23,07:00:00,7,V ugm-3 (TEOM FDMS),4.7,V ugm-3 (TEOM FDMS)
2018-09-23,08:00:00,5.5,V ugm-3 (TEOM FDMS),8.3,V ugm-3 (TEOM FDMS)
2018-09-23,09:00:00,4.4,V ugm-3 (TEOM FDMS),3.8,V ugm-3 (TEOM FDMS)
2018-09-23,10:00:00,5.3,V ugm-3 (TEOM FDMS),2.8,V ugm-3 (TEOM FDMS)
2018-09-23,11:00:00,3.9,V ugm-3 (TEOM FDMS),2.2,V ugm-3 (TEOM FDMS)
2018-09-23,12:00:00,4.6,V ugm-3 (TEOM FDMS),1.5,V ugm-3 (TEOM FDMS)
2018-09-23,13:00:00,3.4,V ugm-3 (TEOM FDMS),0.5,V ugm-3 (TEOM FDMS)
2018-09-23,14:00:00,1.8,V ugm-3 (TEOM FDMS),0.7,V ugm-3 (TEOM FDMS)
2018-09-23,15:00:00,5.1,V ugm-3 (TEOM FDMS),1.2,V ugm-3 (TEOM FDMS)
2018-09-23,16:00:00,3.4,V ugm-3 (TEOM FDMS),2.9,V ugm-3 (TEOM FDMS)
2018-09-23,17:00:00,6.7,V ugm-3 (TEOM FDMS),1.6,V ugm-3 (TEOM FDMS)
2018-09-23,18:00:00,7.3,V ugm-3 (TEOM FDMS),-0.1,V ugm-3 (TEOM FDMS)
2018-09-23,19:00:00,4.3,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2018-09-23,20:00:00,4.2,V ugm-3 (TEOM FDMS),4.5,V ugm-3 (TEOM FDMS)
2018-09-23,21:00:00,6.6,V ugm-3 (TEOM FDMS),4.3,V ugm-3 (TEOM FDMS)
2018-09-23,22:00:00,5.1,V ugm-3 (TEOM FDMS),1.3,V ugm-3 (TEOM FDMS)
2018-09-23,23:00:00,6.6,V ugm-3 (TEOM FDMS),1.7,V ugm-3 (TEOM FDMS)
2018-09-23,24:00:00,7.9,V ugm-3 (TEOM FDMS),3.3,V ugm-3 (TEOM FDMS)
2018-09-24,01:00:00,6.3,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2018-09-24,02:00:00,3.4,V ugm-3 (TEOM FDMS),3.1,V ugm-3 (TEOM FDMS)
2018-09-24,03:00:00,4.2,V ugm-3 (TEOM FDMS),2.4,V ugm-3 (TEOM FDMS)
2018-09-24,04:00:00,0.2,V ugm-3 (TEOM FDMS),2.2,V ugm-3 (TEOM FDMS)
2018-09-24,05:00:00,2.4,V ugm-3 (TEOM FDMS),0.8,V ugm-3 (TEOM FDMS)
2018-09-24,06:00:00,4.5,V ugm-3 (TEOM FDMS),0.5,V ugm-3 (TEOM FDMS)
2018-09-24,07:00:00,4.2,V ugm-3 (TEOM FDMS),3.3,V ugm-3 (TEOM FDMS)
2018-09-24,08:00:00,0.7,V ugm-3 (TEOM FDMS),2.3,V ugm-3 (TEOM FDMS)
2018-09-24,09:00:00,0.9,V ugm-3 (TEOM FDMS),2.9,V ugm-3 (TEOM FDMS)
2018-09-24,10:00:00,2.3,V ugm-3 (TEOM FDMS),1.3,V ugm-3 (TEOM FDMS)
2018-09-24,11:00:00,4.2,V ugm-3 (TEOM FDMS),2.5,V ugm-3 (TEOM FDMS)
2018-09-24,12:00:00,3,V ugm-3 (TEOM FDMS),1.8,V ugm-3 (TEOM FDMS)
2018-09-24,13:00:00,2.3,V ugm-3 (TEOM FDMS),0.5,V ugm-3 (TEOM FDMS)
2018-09-24,14:00:00,2.9,V ugm-3 (TEOM FDMS),1.8,V ugm-3 (TEOM FDMS)
2018-09-24,15:00:00,2.3,V ugm-3 (TEOM FDMS),2.2,V ugm-3 (TEOM FDMS)
2018-09-24,16:00:00,0.9,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2018-09-24,17:00:00,1,V ugm-3 (TEOM FDMS),2.9,V ugm-3 (TEOM FDMS)
2018-09-24,18:00:00,5.6,V ugm-3 (TEOM FDMS),1.3,V ugm-3 (TEOM FDMS)
2018-09-24,19:00:00,5.8,V ugm-3 (TEOM FDMS),3.1,V ugm-3 (TEOM FDMS)
2018-09-24,20:00:00,8.4,V ugm-3 (TEOM FDMS),3.1,V ugm-3 (TEOM FDMS)
2018-09-24,21:00:00,1.9,V ugm-3 (TEOM FDMS),2.8,V ugm-3 (TEOM FDMS)
2018-09-24,22:00:00,4.8,V ugm-3 (TEOM FDMS),4.2,V ugm-3 (TEOM FDMS)
2018-09-24,23:00:00,5.7,V ugm-3 (TEOM FDMS),8.2,V ugm-3 (TEOM FDMS)
2018-09-24,24:00:00,0.7,V ugm-3 (TEOM FDMS),2.8,V ugm-3 (TEOM FDMS)
2018-09-25,01:00:00,2.2,V ugm-3 (TEOM FDMS),3.6,V ugm-3 (TEOM FDMS)
2018-09-25,02:00:00,2.4,V ugm-3 (TEOM FDMS),3.4,V ugm-3 (TEOM FDMS)
2018-09-25,03:00:00,3.5,V ugm-3 (TEOM FDMS),2.5,V ugm-3 (TEOM FDMS)
2018-09-25,04:00:00,-0.2,V ugm-3 (TEOM FDMS),4.8,V ugm-3 (TEOM FDMS)
2018-09-25,05:00:00,6.4,V ugm-3 (TEOM FDMS),3.5,V ugm-3 (TEOM FDMS)
